rank,K_L,K_I,K_B,K_R,K_V,I_leak,slew_rate,score,mean_dt,median_dt,std_dt,p95_dt,p99_dt,gt_20m,gt_40m,gt_60m,pct_H9plus,pct_E,pct_B0,sawtooth,antistall_count,target_error,lag_amplitude,robustness,total_blocks
829,0.24,0.0,0.0,0.05,0.02,0.995,1,-10.3319,601.8721,385.5,728.4826,1878.6,3343.6,261.9,50.5,15.9,0.0,25.355,67.23,0,0,1.9154,4.5988,1.2935,2000
830,0.25,0.0,0.0,0.05,0.02,0.995,1,-10.3319,601.8721,385.5,728.4826,1878.6,3343.6,261.9,50.5,15.9,0.0,25.355,67.23,0,0,1.9154,4.5988,1.2935,2000
831,0.45,0.2,0.08,0.05,0.02,0.988,1,-10.4513,601.6136,381.0,761.0506,1869,3495.8,127,24.8,8.8,0.02,29.18,61.62,2,0,1.808,4.0562,1.5676,1000
832,0.5,0.2,0.08,0.05,0.02,0.988,1,-10.4513,601.6136,381.0,761.0506,1869,3495.8,127,24.8,8.8,0.02,29.18,61.62,2,0,1.808,4.0562,1.5676,1000
833,0.35,0.05,0.02,0.05,0.02,0.988,2,-10.7902,601.7372,362.9,907.9734,1890.4,3714,124.2,24.8,9.4,0.0,24.84,69.46,0,0,1.7492,5.1447,1.382,1000
834,0.4,0.05,0.02,0.05,0.02,0.988,2,-10.7902,601.7372,362.9,907.9734,1890.4,3714,124.2,24.8,9.4,0.0,24.84,69.46,0,0,1.7492,5.1447,1.382,1000
835,0.45,0.05,0.02,0.05,0.02,0.988,2,-10.7902,601.7372,362.9,907.9734,1890.4,3714,124.2,24.8,9.4,0.0,24.84,69.46,0,0,1.7492,5.1447,1.382,1000
836,0.5,0.05,0.02,0.05,0.02,0.988,2,-10.7902,601.7372,362.9,907.9734,1890.4,3714,124.2,24.8,9.4,0.0,24.84,69.46,0,0,1.7492,5.1447,1.382,1000
837,0.25,0.15,0.02,0.05,0.02,0.988,2,-10.9032,602.2302,360.5,949.4754,1879.4,3772.4,122.6,24.6,10.2,0.0,25.52,68.8,0,0,2.2798,5.4796,1.9513,1000
838,0.3,0.15,0.02,0.05,0.02,0.988,2,-10.9032,602.2302,360.5,949.4754,1879.4,3772.4,122.6,24.6,10.2,0.0,25.52,68.8,0,0,2.2798,5.4796,1.9513,1000
839,0.35,0.15,0.02,0.05,0.02,0.988,2,-10.9032,602.2302,360.5,949.4754,1879.4,3772.4,122.6,24.6,10.2,0.0,25.52,68.8,0,0,2.2798,5.4796,1.9513,1000
840,0.4,0.15,0.02,0.05,0.02,0.988,2,-10.9032,602.2302,360.5,949.4754,1879.4,3772.4,122.6,24.6,10.2,0.0,25.52,68.8,0,0,2.2798,5.4796,1.9513,1000
841,0.45,0.15,0.02,0.05,0.02,0.988,2,-10.9032,602.2302,360.5,949.4754,1879.4,3772.4,122.6,24.6,10.2,0.0,25.52,68.8,0,0,2.2798,5.4796,1.9513,1000
842,0.5,0.15,0.02,0.05,0.02,0.988,2,-10.9032,602.2302,360.5,949.4754,1879.4,3772.4,122.6,24.6,10.2,0.0,25.52,68.8,0,0,2.2798,5.4796,1.9513,1000
843,0.25,0.1,0.02,0.05,0.02,0.988,2,-10.9563,602.2248,360.3,965.4953,1875,3714,123.6,24.6,9.6,0.0,25.78,68.34,0,0,2.2368,5.6364,1.8862,1000
844,0.3,0.1,0.02,0.05,0.02,0.988,2,-10.9563,602.2248,360.3,965.4953,1875,3714,123.6,24.6,9.6,0.0,25.78,68.34,0,0,2.2368,5.6364,1.8862,1000
845,0.35,0.1,0.02,0.05,0.02,0.988,2,-10.9563,602.2248,360.3,965.4953,1875,3714,123.6,24.6,9.6,0.0,25.78,68.34,0,0,2.2368,5.6364,1.8862,1000
846,0.4,0.1,0.02,0.05,0.02,0.988,2,-10.9563,602.2248,360.3,965.4953,1875,3714,123.6,24.6,9.6,0.0,25.78,68.34,0,0,2.2368,5.6364,1.8862,1000
847,0.45,0.1,0.02,0.05,0.02,0.988,2,-10.9563,602.2248,360.3,965.4953,1875,3714,123.6,24.6,9.6,0.0,25.78,68.34,0,0,2.2368,5.6364,1.8862,1000
848,0.5,0.1,0.02,0.05,0.02,0.988,2,-10.9563,602.2248,360.3,965.4953,1875,3714,123.6,24.6,9.6,0.0,25.78,68.34,0,0,2.2368,5.6364,1.8862,1000
849,0.5,0.2,0.1,0.05,0.02,0.988,3,-14.5068,601.4698,321.3,1597.2141,1794.4,4695.2,110.4,25.2,12.8,0.16,34.72,61.36,23.6,0,1.7166,12.937,1.9372,1000
850,0.35,0.2,0.1,0.05,0.02,0.988,3,-14.569,601.4714,320.9,1597.9629,1794.4,4695.2,110.2,25.4,13,0.16,34.7,61.44,23.6,0,1.715,12.9298,1.9355,1000
851,0.4,0.2,0.1,0.05,0.02,0.988,3,-14.569,601.4714,320.9,1597.9629,1794.4,4695.2,110.2,25.4,13,0.16,34.7,61.44,23.6,0,1.715,12.9298,1.9355,1000
852,0.45,0.2,0.1,0.05,0.02,0.988,3,-14.569,601.4714,320.9,1597.9629,1794.4,4695.2,110.2,25.4,13,0.16,34.7,61.44,23.6,0,1.715,12.9298,1.9355,1000
