rank,K_L,K_I,K_B,K_R,K_V,I_leak,slew_rate,score,mean_dt,median_dt,std_dt,p95_dt,p99_dt,gt_20m,gt_40m,gt_60m,pct_H9plus,pct_E,pct_B0,sawtooth,antistall_count,target_error,lag_amplitude,robustness,total_blocks
2015,0.47,0.14,0.0,0.05,0.02,0.988,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2016,0.43,0.14,0.0,0.05,0.02,0.992,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2017,0.44,0.14,0.0,0.05,0.02,0.992,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2018,0.45,0.14,0.0,0.05,0.02,0.992,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2019,0.46,0.14,0.0,0.05,0.02,0.992,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2020,0.47,0.14,0.0,0.05,0.02,0.992,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2021,0.47,0.13,0.0,0.05,0.02,0.992,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2022,0.43,0.14,0.0,0.05,0.02,0.995,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2023,0.44,0.14,0.0,0.05,0.02,0.995,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2024,0.45,0.14,0.0,0.05,0.02,0.995,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2025,0.46,0.14,0.0,0.05,0.02,0.995,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2026,0.47,0.13,0.0,0.05,0.02,0.995,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2027,0.47,0.14,0.0,0.05,0.02,0.995,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2028,0.48,0.16,0.0,0.05,0.02,0.98,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2029,0.49,0.16,0.0,0.05,0.02,0.98,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2030,0.5,0.16,0.0,0.05,0.02,0.98,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2031,0.51,0.16,0.0,0.05,0.02,0.98,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2032,0.52,0.16,0.0,0.05,0.02,0.98,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2033,0.48,0.14,0.0,0.05,0.02,0.985,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2034,0.49,0.14,0.0,0.05,0.02,0.985,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2035,0.5,0.14,0.0,0.05,0.02,0.985,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2036,0.51,0.14,0.0,0.05,0.02,0.985,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2037,0.52,0.14,0.0,0.05,0.02,0.985,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2038,0.48,0.14,0.0,0.05,0.02,0.988,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2039,0.49,0.14,0.0,0.05,0.02,0.988,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2040,0.5,0.14,0.0,0.05,0.02,0.988,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2041,0.51,0.14,0.0,0.05,0.02,0.988,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2042,0.52,0.14,0.0,0.05,0.02,0.988,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2043,0.48,0.13,0.0,0.05,0.02,0.992,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2044,0.48,0.14,0.0,0.05,0.02,0.992,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2045,0.49,0.13,0.0,0.05,0.02,0.992,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2046,0.49,0.14,0.0,0.05,0.02,0.992,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2047,0.5,0.14,0.0,0.05,0.02,0.992,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2048,0.5,0.13,0.0,0.05,0.02,0.992,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2049,0.51,0.13,0.0,0.05,0.02,0.992,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2050,0.51,0.14,0.0,0.05,0.02,0.992,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2051,0.52,0.13,0.0,0.05,0.02,0.992,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2052,0.52,0.14,0.0,0.05,0.02,0.992,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2053,0.48,0.13,0.0,0.05,0.02,0.995,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2054,0.48,0.14,0.0,0.05,0.02,0.995,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2055,0.49,0.14,0.0,0.05,0.02,0.995,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2056,0.49,0.13,0.0,0.05,0.02,0.995,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2057,0.5,0.13,0.0,0.05,0.02,0.995,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2058,0.5,0.14,0.0,0.05,0.02,0.995,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2059,0.51,0.13,0.0,0.05,0.02,0.995,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2060,0.51,0.14,0.0,0.05,0.02,0.995,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2061,0.52,0.14,0.0,0.05,0.02,0.995,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2062,0.52,0.13,0.0,0.05,0.02,0.995,1,-10.3584,602.0254,385.3,732.5933,1875.2,3317.2,261.6,50.5,15.4,0.0,25.455,67.1,0,0,2.1291,4.6174,1.5421,2000
2063,0.43,0.13,0.0,0.05,0.02,0.992,1,-10.3585,602.0267,385.3,732.5937,1875.2,3317.2,261.6,50.5,15.4,0.0,25.46,67.095,0,0,2.1304,4.6184,1.5422,2000
2064,0.44,0.13,0.0,0.05,0.02,0.992,1,-10.3585,602.0267,385.3,732.5937,1875.2,3317.2,261.6,50.5,15.4,0.0,25.46,67.095,0,0,2.1304,4.6184,1.5422,2000
2065,0.45,0.13,0.0,0.05,0.02,0.992,1,-10.3585,602.0267,385.3,732.5937,1875.2,3317.2,261.6,50.5,15.4,0.0,25.46,67.095,0,0,2.1304,4.6184,1.5422,2000
2066,0.46,0.13,0.0,0.05,0.02,0.992,1,-10.3585,602.0267,385.3,732.5937,1875.2,3317.2,261.6,50.5,15.4,0.0,25.46,67.095,0,0,2.1304,4.6184,1.5422,2000
2067,0.43,0.13,0.0,0.05,0.02,0.995,1,-10.3585,602.0267,385.3,732.5937,1875.2,3317.2,261.6,50.5,15.4,0.0,25.46,67.095,0,0,2.1304,4.6184,1.5422,2000
2068,0.44,0.13,0.0,0.05,0.02,0.995,1,-10.3585,602.0267,385.3,732.5937,1875.2,3317.2,261.6,50.5,15.4,0.0,25.46,67.095,0,0,2.1304,4.6184,1.5422,2000
2069,0.45,0.13,0.0,0.05,0.02,0.995,1,-10.3585,602.0267,385.3,732.5937,1875.2,3317.2,261.6,50.5,15.4,0.0,25.46,67.095,0,0,2.1304,4.6184,1.5422,2000
2070,0.46,0.13,0.0,0.05,0.02,0.995,1,-10.3585,602.0267,385.3,732.5937,1875.2,3317.2,261.6,50.5,15.4,0.0,25.46,67.095,0,0,2.1304,4.6184,1.5422,2000
2071,0.25,0.2,0.0,0.05,0.02,0.985,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2072,0.26,0.2,0.0,0.05,0.02,0.985,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2073,0.27,0.2,0.0,0.05,0.02,0.985,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2074,0.26,0.2,0.0,0.05,0.02,0.988,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2075,0.27,0.2,0.0,0.05,0.02,0.988,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2076,0.25,0.2,0.0,0.05,0.02,0.992,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2077,0.26,0.2,0.0,0.05,0.02,0.992,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2078,0.27,0.2,0.0,0.05,0.02,0.992,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2079,0.25,0.2,0.0,0.05,0.02,0.995,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2080,0.26,0.2,0.0,0.05,0.02,0.995,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2081,0.27,0.2,0.0,0.05,0.02,0.995,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2082,0.28,0.2,0.0,0.05,0.02,0.985,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2083,0.29,0.2,0.0,0.05,0.02,0.985,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2084,0.3,0.2,0.0,0.05,0.02,0.985,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2085,0.31,0.2,0.0,0.05,0.02,0.985,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2086,0.32,0.2,0.0,0.05,0.02,0.985,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2087,0.28,0.2,0.0,0.05,0.02,0.988,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2088,0.29,0.2,0.0,0.05,0.02,0.988,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2089,0.31,0.2,0.0,0.05,0.02,0.988,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2090,0.32,0.2,0.0,0.05,0.02,0.988,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2091,0.28,0.2,0.0,0.05,0.02,0.992,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2092,0.29,0.2,0.0,0.05,0.02,0.992,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2093,0.3,0.2,0.0,0.05,0.02,0.992,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2094,0.31,0.2,0.0,0.05,0.02,0.992,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2095,0.32,0.2,0.0,0.05,0.02,0.992,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2096,0.28,0.2,0.0,0.05,0.02,0.995,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2097,0.29,0.2,0.0,0.05,0.02,0.995,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2098,0.3,0.2,0.0,0.05,0.02,0.995,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2099,0.33,0.2,0.0,0.05,0.02,0.985,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2100,0.34,0.2,0.0,0.05,0.02,0.985,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2101,0.33,0.2,0.0,0.05,0.02,0.988,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2102,0.34,0.2,0.0,0.05,0.02,0.988,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2103,0.33,0.2,0.0,0.05,0.02,0.992,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2104,0.34,0.2,0.0,0.05,0.02,0.992,1,-10.37,602.0457,385.35,731.5257,1879.1,3314.5,261.2,50.6,15.2,0.0,25.49,67.005,0,0,2.144,4.6143,1.5296,2000
2105,0.23,0.21,0.0,0.05,0.02,0.98,1,-10.3701,602.0449,385.35,731.4979,1877.5,3314.5,261.2,50.6,15.2,0.0,25.5,66.99,0,0,2.1448,4.6137,1.5311,2000
2106,0.24,0.21,0.0,0.05,0.02,0.98,1,-10.3701,602.0449,385.35,731.4979,1877.5,3314.5,261.2,50.6,15.2,0.0,25.5,66.99,0,0,2.1448,4.6137,1.5311,2000
2107,0.25,0.21,0.0,0.05,0.02,0.98,1,-10.3701,602.0449,385.35,731.4979,1877.5,3314.5,261.2,50.6,15.2,0.0,25.5,66.99,0,0,2.1448,4.6137,1.5311,2000
2108,0.26,0.21,0.0,0.05,0.02,0.98,1,-10.3701,602.0449,385.35,731.4979,1877.5,3314.5,261.2,50.6,15.2,0.0,25.5,66.99,0,0,2.1448,4.6137,1.5311,2000
2109,0.23,0.21,0.0,0.05,0.02,0.985,1,-10.3701,602.0449,385.35,731.4979,1877.5,3314.5,261.2,50.6,15.2,0.0,25.5,66.99,0,0,2.1448,4.6137,1.5311,2000
2110,0.24,0.21,0.0,0.05,0.02,0.985,1,-10.3701,602.0449,385.35,731.4979,1877.5,3314.5,261.2,50.6,15.2,0.0,25.5,66.99,0,0,2.1448,4.6137,1.5311,2000
2111,0.25,0.21,0.0,0.05,0.02,0.985,1,-10.3701,602.0449,385.35,731.4979,1877.5,3314.5,261.2,50.6,15.2,0.0,25.5,66.99,0,0,2.1448,4.6137,1.5311,2000
2112,0.26,0.21,0.0,0.05,0.02,0.985,1,-10.3701,602.0449,385.35,731.4979,1877.5,3314.5,261.2,50.6,15.2,0.0,25.5,66.99,0,0,2.1448,4.6137,1.5311,2000
2113,0.23,0.21,0.0,0.05,0.02,0.988,1,-10.3701,602.0449,385.35,731.4979,1877.5,3314.5,261.2,50.6,15.2,0.0,25.5,66.99,0,0,2.1448,4.6137,1.5311,2000
2114,0.24,0.21,0.0,0.05,0.02,0.988,1,-10.3701,602.0449,385.35,731.4979,1877.5,3314.5,261.2,50.6,15.2,0.0,25.5,66.99,0,0,2.1448,4.6137,1.5311,2000
2115,0.25,0.21,0.0,0.05,0.02,0.988,1,-10.3701,602.0449,385.35,731.4979,1877.5,3314.5,261.2,50.6,15.2,0.0,25.5,66.99,0,0,2.1448,4.6137,1.5311,2000
2116,0.26,0.21,0.0,0.05,0.02,0.988,1,-10.3701,602.0449,385.35,731.4979,1877.5,3314.5,261.2,50.6,15.2,0.0,25.5,66.99,0,0,2.1448,4.6137,1.5311,2000
2117,0.23,0.21,0.0,0.05,0.02,0.992,1,-10.3701,602.0449,385.35,731.4979,1877.5,3314.5,261.2,50.6,15.2,0.0,25.5,66.99,0,0,2.1448,4.6137,1.5311,2000
2118,0.24,0.21,0.0,0.05,0.02,0.992,1,-10.3701,602.0449,385.35,731.4979,1877.5,3314.5,261.2,50.6,15.2,0.0,25.5,66.99,0,0,2.1448,4.6137,1.5311,2000
2119,0.25,0.21,0.0,0.05,0.02,0.992,1,-10.3701,602.0449,385.35,731.4979,1877.5,3314.5,261.2,50.6,15.2,0.0,25.5,66.99,0,0,2.1448,4.6137,1.5311,2000
2120,0.26,0.21,0.0,0.05,0.02,0.992,1,-10.3701,602.0449,385.35,731.4979,1877.5,3314.5,261.2,50.6,15.2,0.0,25.5,66.99,0,0,2.1448,4.6137,1.5311,2000
2121,0.31,0.2,0.0,0.05,0.02,0.995,1,-10.3702,602.0392,385.35,731.5258,1879.1,3314.5,261.2,50.6,15.2,0.0,25.495,67.0,0,0,2.1375,4.6151,1.5356,2000
2122,0.32,0.2,0.0,0.05,0.02,0.995,1,-10.3702,602.0392,385.35,731.5258,1879.1,3314.5,261.2,50.6,15.2,0.0,25.495,67.0,0,0,2.1375,4.6151,1.5356,2000
2123,0.33,0.2,0.0,0.05,0.02,0.995,1,-10.3702,602.0392,385.35,731.5258,1879.1,3314.5,261.2,50.6,15.2,0.0,25.495,67.0,0,0,2.1375,4.6151,1.5356,2000
2124,0.34,0.2,0.0,0.05,0.02,0.995,1,-10.3702,602.0392,385.35,731.5258,1879.1,3314.5,261.2,50.6,15.2,0.0,25.495,67.0,0,0,2.1375,4.6151,1.5356,2000
2125,0.23,0.21,0.0,0.05,0.02,0.995,1,-10.3703,602.0384,385.35,731.4981,1877.5,3314.5,261.2,50.6,15.2,0.0,25.505,66.985,0,0,2.1383,4.6146,1.5371,2000
2126,0.24,0.21,0.0,0.05,0.02,0.995,1,-10.3703,602.0384,385.35,731.4981,1877.5,3314.5,261.2,50.6,15.2,0.0,25.505,66.985,0,0,2.1383,4.6146,1.5371,2000
2127,0.25,0.21,0.0,0.05,0.02,0.995,1,-10.3703,602.0384,385.35,731.4981,1877.5,3314.5,261.2,50.6,15.2,0.0,25.505,66.985,0,0,2.1383,4.6146,1.5371,2000
2128,0.26,0.21,0.0,0.05,0.02,0.995,1,-10.3703,602.0384,385.35,731.4981,1877.5,3314.5,261.2,50.6,15.2,0.0,25.505,66.985,0,0,2.1383,4.6146,1.5371,2000
2129,0.23,0.18,0.0,0.05,0.02,0.992,1,-10.3709,602.0444,385.4,731.749,1877.5,3315.4,261.2,50.6,15.3,0.0,25.475,67.03,0,0,2.1481,4.6129,1.5349,2000
2130,0.24,0.18,0.0,0.05,0.02,0.992,1,-10.3709,602.0444,385.4,731.749,1877.5,3315.4,261.2,50.6,15.3,0.0,25.475,67.03,0,0,2.1481,4.6129,1.5349,2000
2131,0.25,0.18,0.0,0.05,0.02,0.992,1,-10.3709,602.0444,385.4,731.749,1877.5,3315.4,261.2,50.6,15.3,0.0,25.475,67.03,0,0,2.1481,4.6129,1.5349,2000
2132,0.26,0.18,0.0,0.05,0.02,0.992,1,-10.3709,602.0444,385.4,731.749,1877.5,3315.4,261.2,50.6,15.3,0.0,25.475,67.03,0,0,2.1481,4.6129,1.5349,2000
2133,0.27,0.18,0.0,0.05,0.02,0.992,1,-10.3709,602.0444,385.4,731.749,1877.5,3315.4,261.2,50.6,15.3,0.0,25.475,67.03,0,0,2.1481,4.6129,1.5349,2000
2134,0.23,0.18,0.0,0.05,0.02,0.995,1,-10.3709,602.0444,385.4,731.749,1877.5,3315.4,261.2,50.6,15.3,0.0,25.475,67.03,0,0,2.1481,4.6129,1.5349,2000
2135,0.24,0.18,0.0,0.05,0.02,0.995,1,-10.3709,602.0444,385.4,731.749,1877.5,3315.4,261.2,50.6,15.3,0.0,25.475,67.03,0,0,2.1481,4.6129,1.5349,2000
2136,0.25,0.18,0.0,0.05,0.02,0.995,1,-10.3709,602.0444,385.4,731.749,1877.5,3315.4,261.2,50.6,15.3,0.0,25.475,67.03,0,0,2.1481,4.6129,1.5349,2000
2137,0.26,0.18,0.0,0.05,0.02,0.995,1,-10.3709,602.0444,385.4,731.749,1877.5,3315.4,261.2,50.6,15.3,0.0,25.475,67.03,0,0,2.1481,4.6129,1.5349,2000
2138,0.27,0.18,0.0,0.05,0.02,0.995,1,-10.3709,602.0444,385.4,731.749,1877.5,3315.4,261.2,50.6,15.3,0.0,25.475,67.03,0,0,2.1481,4.6129,1.5349,2000
2139,0.28,0.18,0.0,0.05,0.02,0.992,1,-10.3709,602.0444,385.4,731.749,1877.5,3315.4,261.2,50.6,15.3,0.0,25.475,67.03,0,0,2.1481,4.6129,1.5349,2000
2140,0.28,0.18,0.0,0.05,0.02,0.995,1,-10.3709,602.0444,385.4,731.749,1877.5,3315.4,261.2,50.6,15.3,0.0,25.475,67.03,0,0,2.1481,4.6129,1.5349,2000
2141,0.23,0.19,0.0,0.05,0.02,0.985,1,-10.3709,602.0439,385.4,731.7495,1877.5,3315.4,261.2,50.6,15.3,0.0,25.48,67.025,0,0,2.1475,4.613,1.5347,2000
2142,0.24,0.19,0.0,0.05,0.02,0.985,1,-10.3709,602.0439,385.4,731.7495,1877.5,3315.4,261.2,50.6,15.3,0.0,25.48,67.025,0,0,2.1475,4.613,1.5347,2000
2143,0.25,0.19,0.0,0.05,0.02,0.985,1,-10.3709,602.0439,385.4,731.7495,1877.5,3315.4,261.2,50.6,15.3,0.0,25.48,67.025,0,0,2.1475,4.613,1.5347,2000
2144,0.26,0.19,0.0,0.05,0.02,0.985,1,-10.3709,602.0439,385.4,731.7495,1877.5,3315.4,261.2,50.6,15.3,0.0,25.48,67.025,0,0,2.1475,4.613,1.5347,2000
2145,0.27,0.19,0.0,0.05,0.02,0.985,1,-10.3709,602.0439,385.4,731.7495,1877.5,3315.4,261.2,50.6,15.3,0.0,25.48,67.025,0,0,2.1475,4.613,1.5347,2000
2146,0.23,0.19,0.0,0.05,0.02,0.988,1,-10.3709,602.0439,385.4,731.7495,1877.5,3315.4,261.2,50.6,15.3,0.0,25.48,67.025,0,0,2.1475,4.613,1.5347,2000
